ts,x,y,longitude,latitude,motion_score,diary_label
2000-01-12 04:30:49+01:00,2855239.6743337307,1923836.9013203515,-6.954266024584187,38.92559410352027,2.169198563227948,trip
2000-01-12 04:30:59+01:00,2855249.051252843,1923839.692087224,-6.954166817091605,38.92563749703901,2.2241492898319715,trip
2000-01-12 04:31:09+01:00,2855258.9405611544,1923842.5716626493,-6.954062041940984,38.92568270038088,2.3570837629945527,trip
2000-01-12 04:31:19+01:00,2855262.283332018,1923843.7950948267,-6.954027201080439,38.92570018372928,2.2715371012847645,trip
2000-01-12 04:31:59+01:00,2855280.2749745096,1923846.6890677083,-6.953831190467464,38.92576175839788,1.7439723642375484,trip
2000-01-12 04:32:19+01:00,2855285.753942658,1923848.8860345432,-6.9537745252559136,38.92579210366278,1.7208866120597035,trip
2000-01-12 04:32:39+01:00,2855292.518955044,1923851.773051419,-6.953704960306053,38.925831108239656,1.94924462459376,trip
2000-01-12 04:33:09+01:00,2855310.732006474,1923856.3071441655,-6.953510226785114,38.92590757943329,1.796985565235537,trip
2000-01-12 04:33:29+01:00,2855316.8793085497,1923859.2768178275,-6.953447809865528,38.92594607378719,1.7614902800279455,trip
2000-01-12 04:33:39+01:00,2855320.250820897,1923859.8329631072,-6.953411110424186,38.92595773418928,1.6998012596911507,trip
2000-01-12 04:34:09+01:00,2855341.3578456584,1923869.5753782263,-6.953195754413314,38.92608590425664,1.5937210448167207,trip
2000-01-12 04:34:49+01:00,2855352.057044478,1923880.7420131536,-6.953100912344923,38.92620575860527,0.8573629049177762,stop
2000-01-12 04:36:39+01:00,2855365.252590204,1923886.721107568,-6.95296602019421,38.92628490324556,3.3217536951111875,stop
2000-01-12 04:36:49+01:00,2855373.234745826,1923880.6207275733,-6.952862076040881,38.9262471473973,3.40292859665197,stop
2000-01-12 04:36:59+01:00,2855376.793045614,1923880.083116621,-6.952820757047649,38.926249543498976,3.570628611023944,stop
2000-01-12 04:37:09+01:00,2855379.6645314004,1923877.472949823,-6.9527824086276375,38.92623229858248,3.6422365288590415,stop
2000-01-12 04:37:19+01:00,2855378.6311633354,1923876.14177832,-6.952790987879959,38.92621849614257,3.661056431194316,stop
2000-01-12 04:37:29+01:00,2855379.919580353,1923876.432123829,-6.952777142113464,38.926223637788766,3.891287158514912,stop
2000-01-12 04:37:39+01:00,2855383.393701809,1923877.354129253,-6.952740127914937,38.92623872773556,3.883578865084658,stop
2000-01-12 04:37:49+01:00,2855398.358742204,1923874.226676796,-6.952564361353365,38.9262411692601,3.9744014995084,trip
2000-01-12 04:37:59+01:00,2855409.696807825,1923874.9931686807,-6.95243840551351,38.92627065406567,3.868789089212195,trip
2000-01-12 04:38:09+01:00,2855418.5010051145,1923872.2109571255,-6.952332832088337,38.92626378649806,3.473125842531477,trip
2000-01-12 04:38:19+01:00,2855432.701993302,1923875.9365594108,-6.952181431080464,38.92632508714646,3.344238385984365,trip
2000-01-12 04:38:29+01:00,2855448.806856612,1923883.0428680384,-6.952016357431981,38.92641999630148,3.417249602549756,trip
2000-01-12 04:38:39+01:00,2855464.4501086343,1923883.81413002,-6.951841915754198,38.92645815302492,3.389676520370635,trip
2000-01-12 04:38:49+01:00,2855477.437747569,1923883.3872068548,-6.951694633186332,38.92648042694022,3.4249090340928667,trip
2000-01-12 04:38:59+01:00,2855483.8787287227,1923879.477755061,-6.951613088239512,38.926458887437626,3.3232085003725205,trip
2000-01-12 04:39:09+01:00,2855492.244412241,1923875.6412388987,-6.951510030015199,38.92644184896383,3.3813867449859063,trip
2000-01-12 04:39:19+01:00,2855496.143419896,1923870.8120814024,-6.951455004743538,38.92640710874266,3.357883062624163,trip
2000-01-12 04:39:29+01:00,2855499.6191774523,1923859.7759264195,-6.951390474686268,38.926316821579086,3.43925834929726,trip
2000-01-12 04:39:39+01:00,2855511.5965482187,1923846.897554593,-6.951225941586078,38.926227342576766,3.680812753770068,trip
2000-01-12 04:39:49+01:00,2855518.493268724,1923835.574561495,-6.9511222168004725,38.926141385181936,3.766100436006487,trip
2000-01-12 04:39:59+01:00,2855526.118335793,1923824.391428616,-6.951010609391052,38.92605812019672,3.918781149041969,trip
2000-01-12 04:40:09+01:00,2855532.21692498,1923791.2320814168,-6.950865666618571,38.92577813182304,4.0512198230503165,stop
